Egg,EggNb,Chick,nest,LayingDate,HatchingDate,Growth,BLUP,latitude,longitude,FID_m,Repetition,Zone,SD_m,Date,Year,height_m,Count_Larcan_nests_Hannah,Count_Larcan_nests,Distance_coast
55.8,1,,435_23,,,,,58.7657348,23.4356986,5,8,North,32,25/05/2023,2023,0.68,5,3,34.49
55.8,1,,435_23,,,,,58.7657348,23.4356986,7,9,North,21,26/05/2023,2023,0.68,5,3,34.49
56.5,2,43.1,435_23,,04/06/2023,3.2,-3.5740529,58.7657348,23.4356986,15,1,North,20,19/05/2023,2023,0.68,5,3,34.49
56.5,2,,435_23,,,,,58.7657348,23.4356986,,2,North,26,19/05/2023,2023,0.68,5,3,34.49
56.5,2,,435_23,,,,,58.7657348,23.4356986,13,3,North,22,20/05/2023,2023,0.68,5,3,34.49
56.5,2,,435_23,,,,,58.7657348,23.4356986,7,4,North,37,21/05/2023,2023,0.68,5,3,34.49
56.5,2,,435_23,,,,,58.7657348,23.4356986,1,5,North,20,22/05/2023,2023,0.68,5,3,34.49
56.5,2,,435_23,,,,,58.7657348,23.4356986,4,6,North,33,23/05/2023,2023,0.68,5,3,34.49
56.5,2,,435_23,,,,,58.7657348,23.4356986,19,7,North,31,24/05/2023,2023,0.68,5,3,34.49
56.5,2,,435_23,,,,,58.7657348,23.4356986,5,8,North,32,25/05/2023,2023,0.68,5,3,34.49
56.5,2,,435_23,,,,,58.7657348,23.4356986,7,9,North,21,26/05/2023,2023,0.68,5,3,34.49
53.8,3,,435_23,,,,-3.5740529,58.7657348,23.4356986,15,1,North,20,19/05/2023,2023,0.68,5,3,34.49
53.8,3,,435_23,,,,,58.7657348,23.4356986,,2,North,26,19/05/2023,2023,0.68,5,3,34.49
53.8,3,,435_23,,,,,58.7657348,23.4356986,13,3,North,22,20/05/2023,2023,0.68,5,3,34.49
53.8,3,,435_23,,,,,58.7657348,23.4356986,7,4,North,37,21/05/2023,2023,0.68,5,3,34.49
53.8,3,,435_23,,,,,58.7657348,23.4356986,1,5,North,20,22/05/2023,2023,0.68,5,3,34.49
53.8,3,,435_23,,,,,58.7657348,23.4356986,4,6,North,33,23/05/2023,2023,0.68,5,3,34.49
53.8,3,,435_23,,,,,58.7657348,23.4356986,19,7,North,31,24/05/2023,2023,0.68,5,3,34.49
53.8,3,,435_23,,,,,58.7657348,23.4356986,5,8,North,32,25/05/2023,2023,0.68,5,3,34.49
53.8,3,,435_23,,,,,58.7657348,23.4356986,7,9,North,21,26/05/2023,2023,0.68,5,3,34.49
56.3,1,38.4,448_23,,04/06/2023,14,11.689109,58.7663318,23.4340256,40,1,Middle,51,19/05/2023,2023,0.58,5,3,26.44
56.3,1,,448_23,,,,,58.7663318,23.4340256,28,2,Middle,33,21/05/2023,2023,0.58,5,3,26.44
56.3,1,,448_23,,,,,58.7663318,23.4340256,30,3,Middle,32,21/05/2023,2023,0.58,5,3,26.44
56.3,1,,448_23,,,,,58.7663318,23.4340256,48,4,Middle,54,22/05/2023,2023,0.58,5,3,26.44
56.3,1,,448_23,,,,,58.7663318,23.4340256,57,5,Middle,76,23/05/2023,2023,0.58,5,3,26.44
56.3,1,,448_23,,,,,58.7663318,23.4340256,29,6,Middle,73,24/05/2023,2023,0.58,5,3,26.44
56.3,1,,448_23,,,,,58.7663318,23.4340256,34,7,Middle,38,25/05/2023,2023,0.58,5,3,26.44
56.3,1,,448_23,,,,,58.7663318,23.4340256,27,8,Middle,40,26/05/2023,2023,0.58,5,3,26.44
49,3,40.7,448_23,,04/06/2023,8.3,11.689109,58.7663318,23.4340256,40,1,Middle,51,19/05/2023,2023,0.58,5,3,26.44
49,3,,448_23,,,,,58.7663318,23.4340256,28,2,Middle,33,21/05/2023,2023,0.58,5,3,26.44
49,3,,448_23,,,,,58.7663318,23.4340256,30,3,Middle,32,21/05/2023,2023,0.58,5,3,26.44
49,3,,448_23,,,,,58.7663318,23.4340256,48,4,Middle,54,22/05/2023,2023,0.58,5,3,26.44
49,3,,448_23,,,,,58.7663318,23.4340256,57,5,Middle,76,23/05/2023,2023,0.58,5,3,26.44
49,3,,448_23,,,,,58.7663318,23.4340256,29,6,Middle,73,24/05/2023,2023,0.58,5,3,26.44
49,3,,448_23,,,,,58.7663318,23.4340256,34,7,Middle,38,25/05/2023,2023,0.58,5,3,26.44
49,3,,448_23,,,,,58.7663318,23.4340256,27,8,Middle,40,26/05/2023,2023,0.58,5,3,26.44
53.8,1,38.5,526_23,,25/05/2023,9.1,-5.057931,58.7657946,23.4353594,12,1,North,30,19/05/2023,2023,0.65,9,6,48.62
53.8,1,,526_23,,,,,58.7657946,23.4353594,9,2,North,28,20/05/2023,2023,0.65,9,6,48.62
53.8,1,,526_23,,,,,58.7657946,23.4353594,12,3,North,38,21/05/2023,2023,0.65,9,6,48.62
53.8,1,,526_23,,,,,58.7657946,23.4353594,4,4,North,31,22/05/2023,2023,0.65,9,6,48.62
53.8,1,,526_23,,,,,58.7657946,23.4353594,8,5,North,31,23/05/2023,2023,0.65,9,6,48.62
53.8,1,,526_23,,,,,58.7657946,23.4353594,12,6,North,30,24/05/2023,2023,0.65,9,6,48.62
53.8,1,,526_23,,,,,58.7657946,23.4353594,9,7,North,28,25/05/2023,2023,0.65,9,6,48.62
53.8,1,,526_23,,,,,58.7657946,23.4353594,9,8,North,28,26/05/2023,2023,0.65,9,6,48.62
51,1,35.2,540_23,,03/06/2023,7.5,-2.9196644,58.7657827,23.4355862,19,1,North,31,19/05/2023,2023,0.75,10,3,42.31
51,1,,540_23,,,,,58.7657827,23.4355862,10,2,North,28,20/05/2023,2023,0.75,10,3,42.31
51,1,,540_23,,,,,58.7657827,23.4355862,10,3,North,36,21/05/2023,2023,0.75,10,3,42.31
51,1,,540_23,,,,,58.7657827,23.4355862,8,4,North,21,22/05/2023,2023,0.75,10,3,42.31
51,1,,540_23,,,,,58.7657827,23.4355862,12,5,North,26,23/05/2023,2023,0.75,10,3,42.31
51,1,,540_23,,,,,58.7657827,23.4355862,6,6,North,37,24/05/2023,2023,0.75,10,3,42.31
51,1,,540_23,,,,,58.7657827,23.4355862,11,7,North,22,25/05/2023,2023,0.75,10,3,42.31
51,1,,540_23,,,,,58.7657827,23.4355862,12,8,North,20,26/05/2023,2023,0.75,10,3,42.31
52.8,2,36.9,540_23,,03/06/2023,3.5,-2.9196644,58.7657827,23.4355862,19,1,North,31,19/05/2023,2023,0.75,10,3,42.31
52.8,2,,540_23,,,,,58.7657827,23.4355862,10,2,North,28,20/05/2023,2023,0.75,10,3,42.31
52.8,2,,540_23,,,,,58.7657827,23.4355862,10,3,North,36,21/05/2023,2023,0.75,10,3,42.31
52.8,2,,540_23,,,,,58.7657827,23.4355862,8,4,North,21,22/05/2023,2023,0.75,10,3,42.31
52.8,2,,540_23,,,,,58.7657827,23.4355862,12,5,North,26,23/05/2023,2023,0.75,10,3,42.31
52.8,2,,540_23,,,,,58.7657827,23.4355862,6,6,North,37,24/05/2023,2023,0.75,10,3,42.31
52.8,2,,540_23,,,,,58.7657827,23.4355862,11,7,North,22,25/05/2023,2023,0.75,10,3,42.31
52.8,2,,540_23,,,,,58.7657827,23.4355862,12,8,North,20,26/05/2023,2023,0.75,10,3,42.31
44.7,3,32.6,540_23,,04/06/2023,0.3,-2.9196644,58.7657827,23.4355862,19,1,North,31,19/05/2023,2023,0.75,10,3,42.31
44.7,3,,540_23,,,,,58.7657827,23.4355862,10,2,North,28,20/05/2023,2023,0.75,10,3,42.31
44.7,3,,540_23,,,,,58.7657827,23.4355862,10,3,North,36,21/05/2023,2023,0.75,10,3,42.31
44.7,3,,540_23,,,,,58.7657827,23.4355862,8,4,North,21,22/05/2023,2023,0.75,10,3,42.31
44.7,3,,540_23,,,,,58.7657827,23.4355862,12,5,North,26,23/05/2023,2023,0.75,10,3,42.31
44.7,3,,540_23,,,,,58.7657827,23.4355862,6,6,North,37,24/05/2023,2023,0.75,10,3,42.31
44.7,3,,540_23,,,,,58.7657827,23.4355862,11,7,North,22,25/05/2023,2023,0.75,10,3,42.31
44.7,3,,540_23,,,,,58.7657827,23.4355862,12,8,North,20,26/05/2023,2023,0.75,10,3,42.31
58.5,1,,541_23,,,,3.9598683,58.7662474,23.4338912,24,1,Middle,32,19/05/2023,2023,0.77,4,2,26.27
58.5,1,,541_23,,,,,58.7662474,23.4338912,44,2,Middle,55,21/05/2023,2023,0.77,4,2,26.27
58.5,1,,541_23,,,,,58.7662474,23.4338912,31,3,Middle,43,21/05/2023,2023,0.77,4,2,26.27
58.5,1,,541_23,,,,,58.7662474,23.4338912,10,4,Middle,49,22/05/2023,2023,0.77,4,2,26.27
58.5,1,,541_23,,,,,58.7662474,23.4338912,32,5,Middle,40,23/05/2023,2023,0.77,4,2,26.27
58.5,1,,541_23,,,,,58.7662474,23.4338912,23,6,Middle,41,24/05/2023,2023,0.77,4,2,26.27
58.5,1,,541_23,,,,,58.7662474,23.4338912,19,7,Middle,29,25/05/2023,2023,0.77,4,2,26.27
58.5,1,,541_23,,,,,58.7662474,23.4338912,7,8,Middle,30,26/05/2023,2023,0.77,4,2,26.27
55.5,2,,541_23,,,,3.9598683,58.7662474,23.4338912,24,1,Middle,32,19/05/2023,2023,0.77,4,2,26.27
55.5,2,,541_23,,,,,58.7662474,23.4338912,44,2,Middle,55,21/05/2023,2023,0.77,4,2,26.27
55.5,2,,541_23,,,,,58.7662474,23.4338912,31,3,Middle,43,21/05/2023,2023,0.77,4,2,26.27
55.5,2,,541_23,,,,,58.7662474,23.4338912,10,4,Middle,49,22/05/2023,2023,0.77,4,2,26.27
55.5,2,,541_23,,,,,58.7662474,23.4338912,32,5,Middle,40,23/05/2023,2023,0.77,4,2,26.27
55.5,2,,541_23,,,,,58.7662474,23.4338912,23,6,Middle,41,24/05/2023,2023,0.77,4,2,26.27
55.5,2,,541_23,,,,,58.7662474,23.4338912,19,7,Middle,29,25/05/2023,2023,0.77,4,2,26.27
55.5,2,,541_23,,,,,58.7662474,23.4338912,7,8,Middle,30,26/05/2023,2023,0.77,4,2,26.27
52.2,3,37.4,541_23,,05/06/2023,5.8,3.9598683,58.7662474,23.4338912,24,1,Middle,32,19/05/2023,2023,0.77,4,2,26.27
52.2,3,,541_23,,,,,58.7662474,23.4338912,44,2,Middle,55,21/05/2023,2023,0.77,4,2,26.27
52.2,3,,541_23,,,,,58.7662474,23.4338912,31,3,Middle,43,21/05/2023,2023,0.77,4,2,26.27
52.2,3,,541_23,,,,,58.7662474,23.4338912,10,4,Middle,49,22/05/2023,2023,0.77,4,2,26.27
52.2,3,,541_23,,,,,58.7662474,23.4338912,32,5,Middle,40,23/05/2023,2023,0.77,4,2,26.27
52.2,3,,541_23,,,,,58.7662474,23.4338912,23,6,Middle,41,24/05/2023,2023,0.77,4,2,26.27
52.2,3,,541_23,,,,,58.7662474,23.4338912,19,7,Middle,29,25/05/2023,2023,0.77,4,2,26.27
52.2,3,,541_23,,,,,58.7662474,23.4338912,7,8,Middle,30,26/05/2023,2023,0.77,4,2,26.27
56.2,1,39.5,543_23,,05/06/2023,3.3,-3.1773288,58.7659351,23.4355568,17,1,North,28,19/05/2023,2023,0.68,7,4,52.01
56.2,1,,543_23,,,,,58.7659351,23.4355568,10,2,North,22,20/05/2023,2023,0.68,7,4,52.01
56.2,1,,543_23,,,,,58.7659351,23.4355568,7,3,North,24,21/05/2023,2023,0.68,7,4,52.01
56.2,1,,543_23,,,,,58.7659351,23.4355568,10,4,North,27,22/05/2023,2023,0.68,7,4,52.01
56.2,1,,543_23,,,,,58.7659351,23.4355568,6,5,North,25,23/05/2023,2023,0.68,7,4,52.01
56.2,1,,543_23,,,,,58.7659351,23.4355568,7,6,North,22,24/05/2023,2023,0.68,7,4,52.01
56.2,1,,543_23,,,,,58.7659351,23.4355568,11,7,North,19,25/05/2023,2023,0.68,7,4,52.01
56.2,1,,543_23,,,,,58.7659351,23.4355568,6,8,North,21,26/05/2023,2023,0.68,7,4,52.01
59.2,2,42.7,543_23,,05/06/2023,-0.1,-3.1773288,58.7659351,23.4355568,17,1,North,28,19/05/2023,2023,0.68,7,4,52.01
59.2,2,,543_23,,,,,58.7659351,23.4355568,10,2,North,22,20/05/2023,2023,0.68,7,4,52.01
59.2,2,,543_23,,,,,58.7659351,23.4355568,7,3,North,24,21/05/2023,2023,0.68,7,4,52.01
59.2,2,,543_23,,,,,58.7659351,23.4355568,10,4,North,27,22/05/2023,2023,0.68,7,4,52.01
59.2,2,,543_23,,,,,58.7659351,23.4355568,6,5,North,25,23/05/2023,2023,0.68,7,4,52.01
59.2,2,,543_23,,,,,58.7659351,23.4355568,7,6,North,22,24/05/2023,2023,0.68,7,4,52.01
59.2,2,,543_23,,,,,58.7659351,23.4355568,11,7,North,19,25/05/2023,2023,0.68,7,4,52.01
59.2,2,,543_23,,,,,58.7659351,23.4355568,6,8,North,21,26/05/2023,2023,0.68,7,4,52.01
56.5,3,38.6,543_23,,06/06/2023,2.8,-3.1773288,58.7659351,23.4355568,17,1,North,28,19/05/2023,2023,0.68,7,4,52.01
56.5,3,,543_23,,,,,58.7659351,23.4355568,10,2,North,22,20/05/2023,2023,0.68,7,4,52.01
56.5,3,,543_23,,,,,58.7659351,23.4355568,7,3,North,24,21/05/2023,2023,0.68,7,4,52.01
56.5,3,,543_23,,,,,58.7659351,23.4355568,10,4,North,27,22/05/2023,2023,0.68,7,4,52.01
56.5,3,,543_23,,,,,58.7659351,23.4355568,6,5,North,25,23/05/2023,2023,0.68,7,4,52.01
56.5,3,,543_23,,,,,58.7659351,23.4355568,7,6,North,22,24/05/2023,2023,0.68,7,4,52.01
56.5,3,,543_23,,,,,58.7659351,23.4355568,11,7,North,19,25/05/2023,2023,0.68,7,4,52.01
56.5,3,,543_23,,,,,58.7659351,23.4355568,6,8,North,21,26/05/2023,2023,0.68,7,4,52.01
52.8,1,39.4,588_23,,03/06/2023,7.4,-1.6527857,58.7672862,23.4295732,39,1,Head,48,19/05/2023,2023,0.71,8,4,38.08
52.8,1,,588_23,,,,,58.7672862,23.4295732,6,2,Head,25,20/05/2023,2023,0.71,8,4,38.08
52.8,1,,588_23,,,,,58.7672862,23.4295732,15,3,Head,30,21/05/2023,2023,0.71,8,4,38.08
52.8,1,,588_23,,,,,58.7672862,23.4295732,18,4,Head,22,22/05/2023,2023,0.71,8,4,38.08
52.8,1,,588_23,,,,,58.7672862,23.4295732,5,5,Head,33,23/05/2023,2023,0.71,8,4,38.08
52.8,1,,588_23,,,,,58.7672862,23.4295732,4,6,Head,25,24/05/2023,2023,0.71,8,4,38.08
52.8,1,,588_23,,,,,58.7672862,23.4295732,13,7,Head,30,25/05/2023,2023,0.71,8,4,38.08
52.8,1,,588_23,,,,,58.7672862,23.4295732,6,8,Head,24,26/05/2023,2023,0.71,8,4,38.08
52.2,2,40.3,588_23,,03/06/2023,10.2,-1.6527857,58.7672862,23.4295732,39,1,Head,48,19/05/2023,2023,0.71,8,4,38.08
52.2,2,,588_23,,,,,58.7672862,23.4295732,6,2,Head,25,20/05/2023,2023,0.71,8,4,38.08
52.2,2,,588_23,,,,,58.7672862,23.4295732,15,3,Head,30,21/05/2023,2023,0.71,8,4,38.08
52.2,2,,588_23,,,,,58.7672862,23.4295732,18,4,Head,22,22/05/2023,2023,0.71,8,4,38.08
52.2,2,,588_23,,,,,58.7672862,23.4295732,5,5,Head,33,23/05/2023,2023,0.71,8,4,38.08
52.2,2,,588_23,,,,,58.7672862,23.4295732,4,6,Head,25,24/05/2023,2023,0.71,8,4,38.08
52.2,2,,588_23,,,,,58.7672862,23.4295732,13,7,Head,30,25/05/2023,2023,0.71,8,4,38.08
52.2,2,,588_23,,,,,58.7672862,23.4295732,6,8,Head,24,26/05/2023,2023,0.71,8,4,38.08
48.5,3,36.6,588_23,,05/06/2023,6.6,-1.6527857,58.7672862,23.4295732,39,1,Head,48,19/05/2023,2023,0.71,8,4,38.08
48.5,3,,588_23,,,,,58.7672862,23.4295732,6,2,Head,25,20/05/2023,2023,0.71,8,4,38.08
48.5,3,,588_23,,,,,58.7672862,23.4295732,15,3,Head,30,21/05/2023,2023,0.71,8,4,38.08
48.5,3,,588_23,,,,,58.7672862,23.4295732,18,4,Head,22,22/05/2023,2023,0.71,8,4,38.08
48.5,3,,588_23,,,,,58.7672862,23.4295732,5,5,Head,33,23/05/2023,2023,0.71,8,4,38.08
48.5,3,,588_23,,,,,58.7672862,23.4295732,4,6,Head,25,24/05/2023,2023,0.71,8,4,38.08
48.5,3,,588_23,,,,,58.7672862,23.4295732,13,7,Head,30,25/05/2023,2023,0.71,8,4,38.08
48.5,3,,588_23,,,,,58.7672862,23.4295732,6,8,Head,24,26/05/2023,2023,0.71,8,4,38.08
52.6,1,36.6,643_23,,03/06/2023,5.3,-5.4497774,58.7656894,23.4356992,14,1,North,,19/05/2023,2023,0.56,4,2,33.49
52.6,1,,643_23,,,,,58.7656894,23.4356992,12,2,North,44,20/05/2023,2023,0.56,4,2,33.49
52.6,1,,643_23,,,,,58.7656894,23.4356992,4,3,North,42,20/05/2023,2023,0.56,4,2,33.49
52.6,1,,643_23,,,,,58.7656894,23.4356992,26,4,North,40,21/05/2023,2023,0.56,4,2,33.49
52.6,1,,643_23,,,,,58.7656894,23.4356992,6,5,North,30,22/05/2023,2023,0.56,4,2,33.49
52.6,1,,643_23,,,,,58.7656894,23.4356992,6,6,North,34,23/05/2023,2023,0.56,4,2,33.49
52.6,1,,643_23,,,,,58.7656894,23.4356992,9,7,North,42,24/05/2023,2023,0.56,4,2,33.49
52.6,1,,643_23,,,,,58.7656894,23.4356992,5,8,North,29,25/05/2023,2023,0.56,4,2,33.49
52.6,1,,643_23,,,,,58.7656894,23.4356992,7,9,North,22,26/05/2023,2023,0.56,4,2,33.49
,2,36.6,643_23,,03/06/2023,5.2,-5.4497774,58.7656894,23.4356992,14,1,North,,19/05/2023,2023,0.56,4,2,33.49
,2,,643_23,,,,,58.7656894,23.4356992,12,2,North,44,20/05/2023,2023,0.56,4,2,33.49
,2,,643_23,,,,,58.7656894,23.4356992,4,3,North,42,20/05/2023,2023,0.56,4,2,33.49
,2,,643_23,,,,,58.7656894,23.4356992,26,4,North,40,21/05/2023,2023,0.56,4,2,33.49
,2,,643_23,,,,,58.7656894,23.4356992,6,5,North,30,22/05/2023,2023,0.56,4,2,33.49
,2,,643_23,,,,,58.7656894,23.4356992,6,6,North,34,23/05/2023,2023,0.56,4,2,33.49
,2,,643_23,,,,,58.7656894,23.4356992,9,7,North,42,24/05/2023,2023,0.56,4,2,33.49
,2,,643_23,,,,,58.7656894,23.4356992,5,8,North,29,25/05/2023,2023,0.56,4,2,33.49
,2,,643_23,,,,,58.7656894,23.4356992,7,9,North,22,26/05/2023,2023,0.56,4,2,33.49
53.6,1,36.5,646_23,,04/06/2023,-0.6,-1.6833433,58.7665535,23.4324071,19,1,Middle,34,19/05/2023,2023,0.8,8,7,28.94
53.6,1,,646_23,,,,,58.7665535,23.4324071,18,2,Middle,30,21/05/2023,2023,0.8,8,7,28.94
53.6,1,,646_23,,,,,58.7665535,23.4324071,9,3,Middle,31,21/05/2023,2023,0.8,8,7,28.94
53.6,1,,646_23,,,,,58.7665535,23.4324071,25,4,Middle,37,22/05/2023,2023,0.8,8,7,28.94
53.6,1,,646_23,,,,,58.7665535,23.4324071,13,5,Middle,26,23/05/2023,2023,0.8,8,7,28.94
53.6,1,,646_23,,,,,58.7665535,23.4324071,13,6,Middle,37,24/05/2023,2023,0.8,8,7,28.94
53.6,1,,646_23,,,,,58.7665535,23.4324071,8,7,Middle,34,25/05/2023,2023,0.8,8,7,28.94
53.6,1,,646_23,,,,,58.7665535,23.4324071,7,8,Middle,25,26/05/2023,2023,0.8,8,7,28.94
53.9,2,39.4,646_23,,04/06/2023,-5.6,-1.6833433,58.7665535,23.4324071,19,1,Middle,34,19/05/2023,2023,0.8,8,7,28.94
53.9,2,,646_23,,,,,58.7665535,23.4324071,18,2,Middle,30,21/05/2023,2023,0.8,8,7,28.94
53.9,2,,646_23,,,,,58.7665535,23.4324071,9,3,Middle,31,21/05/2023,2023,0.8,8,7,28.94
53.9,2,,646_23,,,,,58.7665535,23.4324071,25,4,Middle,37,22/05/2023,2023,0.8,8,7,28.94
53.9,2,,646_23,,,,,58.7665535,23.4324071,13,5,Middle,26,23/05/2023,2023,0.8,8,7,28.94
53.9,2,,646_23,,,,,58.7665535,23.4324071,13,6,Middle,37,24/05/2023,2023,0.8,8,7,28.94
53.9,2,,646_23,,,,,58.7665535,23.4324071,8,7,Middle,34,25/05/2023,2023,0.8,8,7,28.94
53.9,2,,646_23,,,,,58.7665535,23.4324071,7,8,Middle,25,26/05/2023,2023,0.8,8,7,28.94
51.1,3,35.3,646_23,,05/06/2023,,-1.6833433,58.7665535,23.4324071,19,1,Middle,34,19/05/2023,2023,0.8,8,7,28.94
51.1,3,,646_23,,,,,58.7665535,23.4324071,18,2,Middle,30,21/05/2023,2023,0.8,8,7,28.94
51.1,3,,646_23,,,,,58.7665535,23.4324071,9,3,Middle,31,21/05/2023,2023,0.8,8,7,28.94
51.1,3,,646_23,,,,,58.7665535,23.4324071,25,4,Middle,37,22/05/2023,2023,0.8,8,7,28.94
51.1,3,,646_23,,,,,58.7665535,23.4324071,13,5,Middle,26,23/05/2023,2023,0.8,8,7,28.94
51.1,3,,646_23,,,,,58.7665535,23.4324071,13,6,Middle,37,24/05/2023,2023,0.8,8,7,28.94
51.1,3,,646_23,,,,,58.7665535,23.4324071,8,7,Middle,34,25/05/2023,2023,0.8,8,7,28.94
51.1,3,,646_23,,,,,58.7665535,23.4324071,7,8,Middle,25,26/05/2023,2023,0.8,8,7,28.94
60.2,1,37.1,651_23,,05/06/2023,3,9.9206224,58.7664286,23.4305611,40,1,Leg,54,19/05/2023,2023,0.59,3,1,47.13
60.2,1,,651_23,,,,,58.7664286,23.4305611,24,2,Leg,29,20/05/2023,2023,0.59,3,1,47.13
60.2,1,,651_23,,,,,58.7664286,23.4305611,29,3,Leg,45,21/05/2023,2023,0.59,3,1,47.13
60.2,1,,651_23,,,,,58.7664286,23.4305611,23,4,Leg,42,22/05/2023,2023,0.59,3,1,47.13
60.2,1,,651_23,,,,,58.7664286,23.4305611,43,5,Leg,49,23/05/2023,2023,0.59,3,1,47.13
60.2,1,,651_23,,,,,58.7664286,23.4305611,32,6,Leg,43,24/05/2023,2023,0.59,3,1,47.13
60.2,1,,651_23,,,,,58.7664286,23.4305611,33,7,Leg,38,25/05/2023,2023,0.59,3,1,47.13
60.2,1,,651_23,,,,,58.7664286,23.4305611,29,8,Leg,33,26/05/2023,2023,0.59,3,1,47.13
57.3,2,38.1,651_23,,05/06/2023,3.3,9.9206224,58.7664286,23.4305611,40,1,Leg,54,19/05/2023,2023,0.59,3,1,47.13
57.3,2,,651_23,,,,,58.7664286,23.4305611,24,2,Leg,29,20/05/2023,2023,0.59,3,1,47.13
57.3,2,,651_23,,,,,58.7664286,23.4305611,29,3,Leg,45,21/05/2023,2023,0.59,3,1,47.13
57.3,2,,651_23,,,,,58.7664286,23.4305611,23,4,Leg,42,22/05/2023,2023,0.59,3,1,47.13
57.3,2,,651_23,,,,,58.7664286,23.4305611,43,5,Leg,49,23/05/2023,2023,0.59,3,1,47.13
57.3,2,,651_23,,,,,58.7664286,23.4305611,32,6,Leg,43,24/05/2023,2023,0.59,3,1,47.13
57.3,2,,651_23,,,,,58.7664286,23.4305611,33,7,Leg,38,25/05/2023,2023,0.59,3,1,47.13
57.3,2,,651_23,,,,,58.7664286,23.4305611,29,8,Leg,33,26/05/2023,2023,0.59,3,1,47.13
56.8,3,40.4,651_23,,05/06/2023,-1.6,9.9206224,58.7664286,23.4305611,40,1,Leg,54,19/05/2023,2023,0.59,3,1,47.13
56.8,3,,651_23,,,,,58.7664286,23.4305611,24,2,Leg,29,20/05/2023,2023,0.59,3,1,47.13
56.8,3,,651_23,,,,,58.7664286,23.4305611,29,3,Leg,45,21/05/2023,2023,0.59,3,1,47.13
56.8,3,,651_23,,,,,58.7664286,23.4305611,23,4,Leg,42,22/05/2023,2023,0.59,3,1,47.13
56.8,3,,651_23,,,,,58.7664286,23.4305611,43,5,Leg,49,23/05/2023,2023,0.59,3,1,47.13
56.8,3,,651_23,,,,,58.7664286,23.4305611,32,6,Leg,43,24/05/2023,2023,0.59,3,1,47.13
56.8,3,,651_23,,,,,58.7664286,23.4305611,33,7,Leg,38,25/05/2023,2023,0.59,3,1,47.13
56.8,3,,651_23,,,,,58.7664286,23.4305611,29,8,Leg,33,26/05/2023,2023,0.59,3,1,47.13
54.6,1,36.6,670_23,,01/06/2023,3.3,0.5829774,58.7657051,23.4351102,18,1,North,25,19/05/2023,2023,0.51,2,1,47.30
54.6,1,,670_23,,,,,58.7657051,23.4351102,15,2,North,34,20/05/2023,2023,0.51,2,1,47.30
54.6,1,,670_23,,,,,58.7657051,23.4351102,19,3,North,28,21/05/2023,2023,0.51,2,1,47.30
54.6,1,,670_23,,,,,58.7657051,23.4351102,10,4,North,25,22/05/2023,2023,0.51,2,1,47.30
54.6,1,,670_23,,,,,58.7657051,23.4351102,18,5,North,35,23/05/2023,2023,0.51,2,1,47.30
54.6,1,,670_23,,,,,58.7657051,23.4351102,7,6,North,21,24/05/2023,2023,0.51,2,1,47.30
54.6,1,,670_23,,,,,58.7657051,23.4351102,17,7,North,25,25/05/2023,2023,0.51,2,1,47.30
54.6,1,,670_23,,,,,58.7657051,23.4351102,17,8,North,24,26/05/2023,2023,0.51,2,1,47.30
48.3,3,32.9,670_23,,03/06/2023,2.4,0.5829774,58.7657051,23.4351102,18,1,North,25,19/05/2023,2023,0.51,2,1,47.30
48.3,3,,670_23,,,,,58.7657051,23.4351102,15,2,North,34,20/05/2023,2023,0.51,2,1,47.30
48.3,3,,670_23,,,,,58.7657051,23.4351102,19,3,North,28,21/05/2023,2023,0.51,2,1,47.30
48.3,3,,670_23,,,,,58.7657051,23.4351102,10,4,North,25,22/05/2023,2023,0.51,2,1,47.30
48.3,3,,670_23,,,,,58.7657051,23.4351102,18,5,North,35,23/05/2023,2023,0.51,2,1,47.30
48.3,3,,670_23,,,,,58.7657051,23.4351102,7,6,North,21,24/05/2023,2023,0.51,2,1,47.30
48.3,3,,670_23,,,,,58.7657051,23.4351102,17,7,North,25,25/05/2023,2023,0.51,2,1,47.30
48.3,3,,670_23,,,,,58.7657051,23.4351102,17,8,North,24,26/05/2023,2023,0.51,2,1,47.30
54.8,1,39.6,674_23,,04/06/2023,,3.4838035,58.7673254,23.4300779,28,1,Head,31,19/05/2023,2023,0.67,11,10,33.72
54.8,1,,674_23,,,,,58.7673254,23.4300779,20,2,Head,26,20/05/2023,2023,0.67,11,10,33.72
54.8,1,,674_23,,,,,58.7673254,23.4300779,25,3,Head,33,21/05/2023,2023,0.67,11,10,33.72
54.8,1,,674_23,,,,,58.7673254,23.4300779,21,4,Head,33,22/05/2023,2023,0.67,11,10,33.72
54.8,1,,674_23,,,,,58.7673254,23.4300779,16,5,Head,25,23/05/2023,2023,0.67,11,10,33.72
54.8,1,,674_23,,,,,58.7673254,23.4300779,24,6,Head,31,24/05/2023,2023,0.67,11,10,33.72
54.8,1,,674_23,,,,,58.7673254,23.4300779,12,7,Head,24,25/05/2023,2023,0.67,11,10,33.72
54.8,1,,674_23,,,,,58.7673254,23.4300779,8,8,Head,27,26/05/2023,2023,0.67,11,10,33.72
54.7,2,,674_23,,,,3.4838035,58.7673254,23.4300779,28,1,Head,31,19/05/2023,2023,0.67,11,10,33.72
54.7,2,,674_23,,,,,58.7673254,23.4300779,20,2,Head,26,20/05/2023,2023,0.67,11,10,33.72
54.7,2,,674_23,,,,,58.7673254,23.4300779,25,3,Head,33,21/05/2023,2023,0.67,11,10,33.72
